9,10.908931578071767
205,172.19765572927014
20,-9.255091115414116
5,53.85376751828663
192,155.43630970994838
15,42.766838771125585
175,186.60787499701604
9,25.523750735540972
42,31.920426465495698
358,380.6445576951637
51,42.766838771125585
12,-13.192119330867058
200,139.2186718333714
103,98.37965632623785
13,27.646896176266534
109,123.51057371668189
129,131.30293922503105
123,163.74675032796847
20,23.409582680780417
2,-17.09838919926393
123,128.6919672344552
10,-1.2867949840077997
106,123.51057371668189
90,60.62588007216524
16,44.96464450764465
51,115.8377888793517
18,4.773885282164603
87,74.45164573742025
190,141.88534482105268
8,2.7454849343573895
12,-15.149068991435255
17,-1.2867949840077997
9,2.7454849343573895
120,166.54787810230343
101,100.83666372745232
126,123.51057371668189
346,327.53345106751
129,128.6919672344552
374,398.19021760079875
16,29.77909556949526
302,308.5197532728903
362,359.5443804499755
56,76.79357039363343
22,29.77909556949526
266,343.2827845971954
211,204.46691629805568
26,60.62588007216524
129,118.38232363308737
48,67.49097647811625
46,44.96464450764465
6,2.7454849343573895
4,-3.2908056827772314
21,67.49097647811625
103,133.92761716810293
138,163.74675032796847
289,367.87790669258135
20,23.409582680780417
358,372.0973410155136
12,36.230797987449215
218,238.9633520415314
309,421.02523601739296
5,-9.255091115414116
12,21.30431641260866
31,34.070967415191
72,86.27252726594054
218,255.46650027561645
4,4.773885282164603
40,4.773885282164603
272,248.79973484088381
200,172.19765572927014
5,-11.227480260922295
13,8.855540601745094
25,17.12019157735034
6,31.920426465495698
22,12.9707901700028
110,115.8377888793517
14,4.773885282164603
8,-7.274890507365683
4,19.20787728259066
81,53.85376751828663
228,201.44575907007433
7,34.070967415191
2,-1.2867949840077997
144,152.69657682763548
68,79.1465159123398
3,12.9707901700028
312,286.61844194369377
55,83.88588788961165
52,83.88588788961165
2,-15.149068991435255
4,40.57865147122614
2,-1.2867949840077997
270,319.84099164777024
102,100.83666372745232
46,56.10096231220629
122,175.04666628658904
30,-3.2908056827772314
113,115.8377888793517
14,15.0411865030185
197,189.54043472321501
212,201.44575907007433
66,67.49097647811625
202,198.44274703996845
16,-11.227480260922295
44,8.855540601745094
104,115.8377888793517
305,293.8128106697436
393,327.53345106751
2,-19.040139212462726
48,15.0411865030185
5,0.7252801658549357
13,19.20787728259066
31,74.45164573742025
6,19.20787728259066
32,47.17215361220306
86,86.27252726594054
128,172.19765572927014
54,56.10096231220629
356,367.87790669258135
23,44.96464450764465
2,-15.149068991435255
95,105.78719921880808
38,6.810547975982518
13,34.070967415191
39,72.12063918451462
20,60.62588007216524
21,47.17215361220306
5,-7.274890507365683
11,38.39999878674827
83,98.37965632623785
33,56.10096231220629
10,-15.149068991435255
3,17.12019157735034
64,60.62588007216524
212,207.50643933624679
4,38.39999878674827
11,40.57865147122614
212,232.5116496235775
209,213.64148563215392
12,17.12019157735034
6,0.7252801658549357
392,389.3404290510982
156,177.9120036410815
7,25.523750735540972
14,15.0411865030185
177,163.74675032796847
9,-3.2908056827772314
143,177.9120036410815
7,-7.274890507365683
9,-24.820550413000742
5,19.20787728259066
19,47.17215361220306
32,47.17215361220306
14,42.766838771125585
3,-9.255091115414116
12,0.7252801658549357
296,327.53345106751
50,40.57865147122614
2,27.646896176266534
18,2.7454849343573895
39,21.30431641260866
84,79.1465159123398
10,6.810547975982518
203,186.60787499701604
18,19.20787728259066
2,-7.274890507365683
7,27.646896176266534
57,19.20787728259066
453,449.8793948277162
462,444.9532466062105
39,76.79357039363343
2,2.7454849343573895
11,23.409582680780417
45,27.646896176266534
421,339.29869977260694
40,72.12063918451462
4,-17.09838919926393
8,-26.732598632202453
93,118.38232363308737
370,430.4594781695843
2,19.20787728259066
5,4.773885282164603
47,27.646896176266534
31,25.523750735540972
238,229.31675057419199
12,23.409582680780417
70,34.070967415191
15,29.77909556949526
20,-5.286816317545961
4,47.17215361220306
5,25.523750735540972
19,60.62588007216524
5,40.57865147122614
141,147.26174070918358
6,15.0411865030185
4,25.523750735540972
126,144.56631639174537
16,-11.227480260922295
18,0.7252801658549357
2,-26.732598632202453
84,113.30613790107836
234,262.2233598589778
207,226.14213673486262
30,-15.149068991435255
26,12.9707901700028
375,384.973589066721
36,44.96464450764465
2,-15.149068991435255
10,44.96464450764465
30,29.77909556949526
117,126.0945587959032
6,25.523750735540972
8,27.646896176266534
5,-11.227480260922295
96,69.80044940626351
181,198.44274703996845
177,163.74675032796847
23,23.409582680780417
48,38.39999878674827
7,23.409582680780417
155,149.97177444385318
14,8.855540601745094
10,34.070967415191
199,232.5116496235775
242,242.2206925521283
14,17.12019157735034
8,-20.9743776014229
48,88.67061339768706
176,177.9120036410815
10,-1.2867949840077997
5,21.30431641260866
16,34.070967415191
110,123.51057371668189
20,69.80044940626351
15,4.773885282164603
18,6.810547975982518
193,255.46650027561645
2,49.38945214613594
20,23.409582680780417
69,79.1465159123398
153,169.36478696143143
335,380.6445576951637
23,27.646896176266534
210,229.31675057419199
11,2.7454849343573895
75,115.8377888793517
189,152.69657682763548
103,72.12063918451462
242,269.07278203805885
133,198.44274703996845
5,-19.040139212462726
2,15.0411865030185
4,15.0411865030185
465,542.0312538266892
303,339.29869977260694
50,72.12063918451462
114,149.97177444385318
12,4.773885282164603
364,411.7657121337741
20,60.62588007216524
12,15.0411865030185
131,144.56631639174537
7,36.230797987449215
32,31.920426465495698
313,272.5330034603457
76,67.49097647811625
288,304.80226402913127
4,-19.040139212462726
9,-7.274890507365683
182,147.26174070918358
8,4.773885282164603
69,95.93466367914193
9,8.855540601745094
463,480.50120744807555
22,4.773885282164603
32,72.12063918451462
16,23.409582680780417
40,51.616627320826055
227,242.2206925521283
17,34.070967415191
174,198.44274703996845
352,290.2026866830001
13,-22.901162259417905
2,-5.286816317545961
22,21.30431641260866
9,51.616627320826055
275,255.46650027561645
13,25.523750735540972
20,-7.274890507365683
5,2.7454849343573895
244,245.49939282520782
7,21.30431641260866
24,31.920426465495698
4,-54.56909984532332
89,103.30580454774358
6,31.920426465495698
50,19.20787728259066
10,56.10096231220629
93,72.12063918451462
98,62.90378834009558
2,-1.2867949840077997
